perturbation,accuracy,precision,recall,f1
No Perturbation,0.922077922077922,0.9293206793206793,0.922077922077922,0.9185174728652988
Gaussian Blur (kernel=3),0.09090909090909091,0.08525345622119816,0.09090909090909091,0.045461387927141356
Gaussian Blur (kernel=5),0.16883116883116883,0.04865424430641822,0.16883116883116883,0.07317388493859081
Gaussian Blur (kernel=7),0.18181818181818182,0.1640926640926641,0.18181818181818182,0.09819927971188475
Gaussian Blur (kernel=9),0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571
Gaussian Blur (kernel=11),0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571
