perturbation,accuracy,precision,recall,f1
No Perturbation,0.8571428571428571,0.8894841269841269,0.8571428571428571,0.8351516898100749
Gaussian Noise (std=0.05),0.5194805194805194,0.6873840445269017,0.5194805194805194,0.48743478743478746
Gaussian Noise (std=0.1),0.5064935064935064,0.6904761904761906,0.5064935064935064,0.4892550657415219
Gaussian Noise (std=0.2),0.36363636363636365,0.6460984393757504,0.36363636363636365,0.32699938949938956
Gaussian Noise (std=0.3),0.3116883116883117,0.3777056277056277,0.3116883116883117,0.24279054279054277
Gaussian Noise (std=0.5),0.22077922077922077,0.22701149425287356,0.22077922077922077,0.16577761539398364
