perturbation,accuracy,precision,recall,f1
No Perturbation,0.8571428571428571,0.8894841269841269,0.8571428571428571,0.8351516898100749
Occlusion (size=10px),0.8571428571428571,0.8859584859584859,0.8571428571428571,0.8339351125065411
Occlusion (size=20px),0.8831168831168831,0.9020757020757019,0.8831168831168831,0.8720695970695969
Occlusion (size=30px),0.8701298701298701,0.8934414791557649,0.8701298701298701,0.8537362637362637
Occlusion (size=40px),0.8701298701298701,0.8969671201814059,0.8701298701298701,0.8549528410397975
Occlusion (size=50px),0.8571428571428571,0.8894841269841269,0.8571428571428571,0.8351516898100749
