perturbation,accuracy,precision,recall,f1
No Perturbation,0.922077922077922,0.9293206793206793,0.922077922077922,0.9185174728652988
Gaussian Noise (std=0.05),0.6883116883116883,0.7394244539921232,0.6883116883116883,0.6293874643874644
Gaussian Noise (std=0.1),0.7012987012987013,0.7584750566893423,0.7012987012987013,0.6546787008348874
Gaussian Noise (std=0.2),0.7402597402597403,0.8105979233798782,0.7402597402597403,0.6962393162393161
Gaussian Noise (std=0.3),0.7142857142857143,0.7815192743764172,0.7142857142857143,0.6678651927055899
Gaussian Noise (std=0.5),0.5974025974025974,0.7210448281876853,0.5974025974025974,0.5481492013781016
