perturbation,accuracy,precision,recall,f1
No Perturbation,0.7662337662337663,0.7547746371275783,0.7662337662337663,0.7443548170256244
Occlusion (size=10px),0.6623376623376623,0.6894518524953307,0.6623376623376623,0.6308763821734227
Occlusion (size=20px),0.6493506493506493,0.7263736263736263,0.6493506493506493,0.6193743193743193
Occlusion (size=30px),0.6623376623376623,0.6985098235098235,0.6623376623376623,0.6344465058750773
Occlusion (size=40px),0.5974025974025974,0.5443636822947168,0.5974025974025974,0.5402288188002473
Occlusion (size=50px),0.5974025974025974,0.6348244348244348,0.5974025974025974,0.5422710121958242
