perturbation,accuracy,precision,recall,f1
No Perturbation,0.7792207792207793,0.7435064935064936,0.7792207792207793,0.7442750486228747
Gaussian Noise (std=0.05),0.45454545454545453,0.5157894736842106,0.45454545454545453,0.40629892982834154
Gaussian Noise (std=0.1),0.4025974025974026,0.34936492079349224,0.4025974025974026,0.3515346515346515
Gaussian Noise (std=0.2),0.4155844155844156,0.38357053347654846,0.4155844155844156,0.35878761761114697
Gaussian Noise (std=0.3),0.37662337662337664,0.38676323676323676,0.37662337662337664,0.3154235404235404
Gaussian Noise (std=0.5),0.24675324675324675,0.2953216374269006,0.24675324675324675,0.1879494655004859
