perturbation,accuracy,precision,recall,f1
No Perturbation,0.8571428571428571,0.8894841269841269,0.8571428571428571,0.8351516898100749
Occlusion (size=10px),0.8571428571428571,0.8848072562358276,0.8571428571428571,0.8335321821036106
Occlusion (size=20px),0.8831168831168831,0.9093144950287806,0.8831168831168831,0.872846539425487
Occlusion (size=30px),0.8701298701298701,0.8934414791557649,0.8701298701298701,0.8537362637362637
Occlusion (size=40px),0.8571428571428571,0.8892056822729091,0.8571428571428571,0.8417730662058873
Occlusion (size=50px),0.8571428571428571,0.8796550671550671,0.8571428571428571,0.8402116402116402
