perturbation,accuracy,precision,recall,f1
No Perturbation,0.7792207792207793,0.7435064935064936,0.7792207792207793,0.7442750486228747
Brightness (factor=0.5),0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571
Brightness (factor=0.75),0.18181818181818182,0.052927024859663184,0.18181818181818182,0.08148148148148147
Brightness (factor=1.25),0.16883116883116883,0.08232750855701676,0.16883116883116883,0.09920634920634919
Brightness (factor=1.5),0.18181818181818182,0.10819327731092436,0.18181818181818182,0.10773769867707243
Brightness (factor=2.0),0.19480519480519481,0.12244897959183673,0.19480519480519481,0.11463844797178131
