perturbation,accuracy,precision,recall,f1
No Perturbation,0.8571428571428571,0.8894841269841269,0.8571428571428571,0.8351516898100749
Gaussian Noise (std=0.05),0.5194805194805194,0.6873840445269017,0.5194805194805194,0.48743478743478746
Gaussian Noise (std=0.1),0.5064935064935064,0.6904761904761906,0.5064935064935064,0.4892550657415219
Gaussian Noise (std=0.2),0.35064935064935066,0.6389555822328932,0.35064935064935066,0.31271367521367527
Gaussian Noise (std=0.3),0.3116883116883117,0.35187074829931975,0.3116883116883117,0.23710941399620641
Gaussian Noise (std=0.5),0.22077922077922077,0.20558292282430213,0.22077922077922077,0.1622061868225551
